A2R5TGI1ZJETUA,B007WTAJTO,"Campmaster Tom ""There's no place like 127.0.0.1""","[0, 0]","Installed my Galaxy S 3 no issues put formatted started taking photos everything work fast as expected.",5.0,Works as expected,1360972800,2013-02-16,660,0,0
A3V5K4OA5VNGVW,B007WTAJTO,Canajun,"[0, 0]","Was expecting better faster more efficient product not disappointed. Replaced standard type 32 GB card does work remarkably better. Pleased purchase.",5.0,Works as advertised,1357430400,2013-06-01,555,0,0
AWA3JDMMR8D5X,B007WTAJTO,Candace Siebenmorgen,"[0, 0]","Purchased for my new ASUS Tablet TF701T as always SanDisk reliable! never had one fail 25 yrs. Very pleased.",5.0,Very pleased. Works great in tablet!,1385078400,2013-11-22,381,0,0
A2C4EZHEI4OWO2,B007WTAJTO,Can Demirel,"[0, 0]",As usual SanDisk best manufacturer for usb micro SD cards. using one for my GoPro Hero 3 Black edition works good. also compared specs other Micro SD brands saw one best among other micro SD cards,5.0,Best quality Micro SD,1397088000,2014-10-04,65,0,0
A34BZM6S9L7QI4,B007WTAJTO,"Candy Cane ""Is it just me?""","[1, 1]","I've been using my Sony TSX300 camera have had no problems quality speed function. S far works great. Much cheaper than Best Buy",5.0,No issues,1373846400,2013-07-15,511,1,1
A123PU0M4RXMJ5,B007WTAJTO,Cannyone,"[0, 1]",my sister got new phones. didn't want to use our old memory cards. And what could tell product represented best combination of speed price. Plus familiar SanDisk brand. They have been working perfectly for us for about month now don't expect to change.,5.0,I thought this product was a good value,1395964800,2014-03-28,255,0,1
A2JUDIWZ6DF6OM,B007WTAJTO,Canyon A. Balestrino,"[0, 0]",Perfect.Get 32gb.,5.0,Get a bigger version. Still perfect.,1404172800,2014-01-07,335,0,0
A1POGSPD4HN8Y1,B007WTAJTO,"Cap'n Stoob ""Stoob""","[2, 2]",put my Galaxy Note II put bunch of music PDFs also used to save videos photos. worked well for about 2 months then Christmas Day (today) said there error reading card card now blank. My phone no longer recognizes card even putting into its adapter sticking the SDHC reader of my laptop doesn't work.If SanDisk Quality then am not impressed. am going to have to deal their warranty replacement I'd rather have refund than get another card might fail after 2 months...",1.0,Worked Fine For 2 Months Then Died,1356393600,2012-12-25,713,2,2
A5I5AJPRZ66CE,B007WTAJTO,CAPS ON!,"[0, 0]","SanDisk first Memory cards came across years ago. hold up well against competition. They inexpensive do job. am huge Kingston fan price of card too hard to pass up.I currently have my phone for Photo & Video storage. far no complaints.",4.0,It's a memory card.,1394064000,2014-06-03,188,0,0
AB39UO500J4EP,B007WTAJTO,CaptAdams35,"[0, 0]","By far best MicroSD card ever used. It's precise fast secure what more can ask for? Whether photos music even few movies recorded played transferred data flawlessly. Very highly recommend",5.0,They don't get any better than this,1398211200,2014-04-23,229,0,0
A3OAX0WCV109IQ,B007WTAJTO,Capt. John,"[1, 1]","Do not buy card failed third usage. Kicker not to my favoris only have about 2 months to return card for full refund.Then it's pro rated rated deal when send back to Amamzon inLexington KY.The failed card GoPro White Edition. Needless to say camera thatwas purchased for summer outdoor usage November going to sit for quite awhile before have time to get your money back. Card sat all winter failedtowards end of April. 6 months lag to get decent even pro rated refund.Out of all items bought Amazon my only bad experience.64 gigs crammed tiny micro SD card too much. I'll stick thesmaller 32 gigs until technology meant to last.Refund Update once again Amazon did right anbd refunded full purchase pricefor dead 64 gig. Amazon where shop for 2 reasons. 1. live 50 miles frombig box stores 2. ALWAYS make things right no muss ...no fuss.I replaced dead card Amazon brand Micro 32 gig SD micro card.I have purchased Amazon branded SD cards before work as good as any.Not to mention cost savings.",1.0,Dead Card,1368144000,2013-10-05,429,1,1
A2LUPXW7HT1R7,B007WTAJTO,car992,"[0, 0]",far have not had any problems card. Our movies have been great. Beautiful color. Very clear bright pictures.,5.0,Great memory card,1399075200,2014-03-05,278,0,0
A1YQGNJRTZHLGC,B007WTAJTO,carco,"[0, 0]",great price what i needed i would recomend product i all scan disk products good,5.0,great,1365724800,2013-12-04,369,0,0
A1I7FQ1M9VRL4Q,B007WTAJTO,Carefree Dude,"[0, 0]",slipped into my smartphone. Lots of space for photos movies go great price.",5.0,Perfect for smartphones,1374451200,2013-07-22,504,0,0
A9Y5O2R4D6EH5,B007WTAJTO,Careful shopper,"[0, 0]","No problems encountered seems perfectly compatable S4... Can't even tell when using something off card off phones internal memory.Note up to 32GB requires HC cards there to 64GB requires XC version.Happy purchase so far.",5.0,Working like a champ in Samsung Galaxy S4 smartphone,1386979200,2013-12-14,359,0,0
ARHX9OBIMBSZI,B007WTAJTO,"Carey L. Eddins ""dsgnce""","[0, 0]",perfect addition to Microsoft Surface i purchase for my daughter. quick has worked well so far. SanDisk reputable brand.,5.0,Nice. Great Price,1388016000,2013-12-26,347,0,0
A1ZEO9BUOV2X7W,B007WTAJTO,Caribbean Girl,"[0, 0]",looking for good memory card then it. Its fast works flaw less my Samsung tab 3,5.0,great! great! great!,1400112000,2014-05-15,207,0,0
ATYYLHCE5JCY7,B007WTAJTO,Carl Crampton,"[0, 0]","Works perfectly my new phone. Great price delivered time good shape. never had any trouble SanDisk so I'd recommend to anyone.",5.0,Super Product!,1383955200,2013-09-11,453,0,0
A3VWWRYY7I83P1,B007WTAJTO,"Carl F. Otto ""Carl Otto""","[0, 0]","Good product no problems. have installed my Samsung Galexy III. works well even super HD video.",5.0,good product and price,1358121600,2013-01-14,693,0,0
A13T04GG59EPKN,B007WTAJTO,D,"[0, 0]",Works great my new S5 love things. Now need to work my phone better so can use 32gb more. Over all works great,5.0,Works great,1401062400,2014-05-26,196,0,0
AW7TRNGDQ2OK9,B007WTAJTO,Carl,"[1, 1]","At time one of best can get. Even now UHS-1 will doing better than older slower chips. The form factor handy for products which can take Micro SD.",5.0,"Great Micro SD chip for the storage cost and speed.",1385856000,2013-01-12,695,1,1
AKPT55GUX5UWB,B007WTAJTO,"Carlitos ""The One""","[0, 0]",does what supposed to do pretty fast. Sandisk a great company when comes to flash memory,5.0,Great product,1380672000,2013-02-10,666,0,0
AA9CVKIEYKC1B,B007WTAJTO,carlos4nyc,"[1, 1]","This Micro SD card solid has great performance. It's fast reading SD Card would say 4 times faster than any previous cards had past. Once placed card my phone turned could see difference. Every application have my cell phone my SD card works flawlessly. great product solid performance.",5.0,SanDisk 64GB Powerhouse,1350777600,2012-10-21,778,1,1
A1G6AGAUO7PD0G,B007WTAJTO,Carlos A. de Souza,"[0, 0]",Sandisk far away best memory card ever.I used to brand because never fails.The future of kind eternal.,5.0,powerfull and fast,1389484800,2014-12-01,7,0,0
AKMQZNN9X3H2I,B007WTAJTO,Carlos Bernardo Delgado Virgen,"[0, 0]",get randomly error messages my nokia808 ""disk error-"" card stops working its so so sad.. bought cheap 8gb micro sd class 4 works better than :(",1.0,seems mine is defective too,1358208000,2013-01-15,692,0,0
A3M731ALAER24X,B007WTAJTO,Carlos Cirilo,"[0, 0]",Does job. No complaints so far.,5.0,No problems so far.,1404432000,2014-04-07,245,0,0
A25YUBEYSDPRYC,B007WTAJTO,Carlos Cruz,"[0, 0]",Will have to buy couple of more since plan using them to store my dive recordings hero pro 2 adapter.,5.0,Great,1371686400,2013-06-20,536,0,0
A2BJBAHPEN0FZF,B007WTAJTO,"Carlos Duarte ""Carlos L Duarte""","[0, 0]",Works perfect Samsung Galaxy S4... memory fast didn't get any unmount problem mentioned previous reviews... my model number GT-I9500 version 4.2.2,5.0,Works great on Galaxy S4,1387929600,2013-12-25,348,0,0
A1Y3075ML5GQH7,B007WTAJTO,"Carlos E. Portillo ""dreamer79""","[0, 0]",big fast for me. prefer having side so wont run out of space speed of 32+/- all need anyways. Highly recommend,4.0,Nice and fast,1402531200,2014-12-06,2,0,0
A2DCJV5HKJOM5E,B007WTAJTO,Carlos F.,"[0, 0]","All fine memory. works well my Smartphone fast communication my pics videos. Good purchase!!! The product arrived time too.",5.0,Perfect!!!,1393200000,2014-02-24,287,0,0
A2AUJ2W5TJ7ALD,B007WTAJTO,Carlos Gonzales,"[1, 1]",wish could say card great. Been waiting for for around year half whilst using 64GB one (also SanDisk) which never gave me issues; sadly lost This card confused heck out of me. used my S4 first off wouldn't recognize Tried my gf's S4 same problem.Apparently comes formatted as exFAT thought maybe reformatting as FAT32 would solve problem. thought did since my phone finally recognized upon inserting new problem arose though. started taking pictures to try out odd some of pictures became corrupted. Not even viewable phone seconds after taking them. Some worked others not.Later restarted my phone for some reason other. while later wanted to check pictures again surprise surprise everything gone. I'd find out later every time restarted my phone everything card being deleted. Tried my gf's phone same happened.Tried reformatting again as FAT32 using GParted (couldn't hurt) throws errors upon starting write sequence.Too bad can't return as had shipped to me Guatemala. that's $119 down toilet. have to buy new one now I'll go for new Samsung EVO ones (although don't offer 128GB model as of writing - bummer).",1.0,Got a lemon,1400803200,2014-05-23,199,1,1
A2NF88B81BAXET,B007WTAJTO,Carlos,"[0, 0]",got card for my sony action cam best memory card work fast process eveything fast recomend this",5.0,Best Memory Card,1369785600,2013-05-29,558,0,0
A1BT21JPQ97DBO,B007WTAJTO,Carlos,"[0, 0]",use my Galaxy S3 Sony Action Cam works perfectly never had any issues i find for any action cam a pretty solid sorage ammount.",5.0,Must Have for Any Device,1395532800,2014-03-23,260,0,0
A2ZJ0BEAL0D5SN,B007WTAJTO,Carlos,"[1, 2]","It may internal SD slot of 2012 Mac Book Air not too fast perhaps? am disappointed can only achieve 4-9 MB/s of write/read speed. Makes me remember speeds of 5 years ago. Again may computer's fault I am not too happy...",3.0,good amount of storage but pretty slow in my view...,1345075200,2012-08-16,844,1,2
A1WIR892WT7V5T,B007WTAJTO,"Carlos Luna ""Chalymoon""","[0, 0]",am happy micro sd using galaxy note 10.1 truth fast copies files quickly.",5.0,Very Fast and Excellent Quality,1385856000,2013-01-12,695,0,0
AWQ510NV53F1M,B007WTAJTO,Carlos Maldonado,"[0, 0]",Very nice product. The memory works perfectly exactly what i waiting for. recommend 100%,5.0,Great memory,1386547200,2013-09-12,452,0,0
A1SWBVSTV46HQ5,B007WTAJTO,Carlos M,"[0, 0]","As mentioned both fast efficient. After several months of use both my laptop 7 inch Galaxy Tab 2 has displayed exceptional speed no loss of data. highly recommend card for use computing devices and/or tablets.",5.0,Fast and efficient,1362873600,2013-10-03,431,0,0
A231WY3KYFJLI,B007WTAJTO,Carlos O Otero Reyes,"[0, 0]",as fast as amazon prime 2 day shipping...its rocking inside my samsung galaxy s4! plug play fun!now i have all space i need all speed i want!,5.0,Fast..very fast,1371513600,2013-06-18,538,0,0
A2V1KTMF908HQ4,B007WTAJTO,"Carlos Reyes ""Los""","[0, 0]",No problems card what so ever. Bought for new tablet plugged started to move files to second.,5.0,Plug and play,1374969600,2013-07-28,498,0,0
A2ASKPQNG5B4ZO,B007WTAJTO,carlos rivero,"[0, 0]",my favorite memory card brand. have mani more other devices. Also reliable for keep&iacute;ng your data safe,5.0,Very good,1394236800,2014-08-03,127,0,0
A2XW4CUOQ98P38,B007WTAJTO,Carmen R Brown,"[0, 0]","Fast great storage. We used SD card for new Samsung Galaxy S5. Works dream. formatted fast. would recommend product to anyone who need high gb sd card. The added sd adapter nice plus comes handy for pc transfers.",5.0,Great Micro SD Card,1398643200,2014-04-28,224,0,0
A7QZOJZX85TIR,B007WTAJTO,"Carnagie Thornhill ""bungalowjoe""","[0, 0]",The ability of something so small to hold so much information somewhat overwhelming true.I use one my DOD DashCam works great. Highly recommend to all.,5.0,32 GIG,1375056000,2013-07-29,497,0,0
A2KYSO3VQVRQWX,B007WTAJTO,Carnegie,"[0, 0]",Very fast transfer speeds feels very good build quality. Great price too would recommend.,5.0,Love it!,1357516800,2013-07-01,525,0,0
A7GMRXEB9LPBR,B007WTAJTO,Carnivore,"[0, 0]",Got for my Samsung Galaxy Tab2 7.0 . Plugged it works.That about all there to,5.0,It works fine,1359417600,2013-01-29,678,0,0
A3PZJ02SO5KZ7L,B007WTAJTO,Carolyn,"[0, 0]","So far its been fine no problems other than when installed phone only read 59.45GB instead of 64 GB thats reason only giving 4 stars. If anyone can give me answer why only read 59 instead of 64 please let me know!",4.0,SanDisk Ultra review,1393113600,2014-02-23,288,0,0
A2TO88N98K0Q76,B007WTAJTO,Carrie P Baer,"[0, 0]",Very quick no problems what so ever. great storage platform works great both my Lenovo tablet my Samsung phone. would recommend to anyone =),5.0,Nice,1371945600,2013-06-23,533,0,0
AZU744VCC7ODM,B007WTAJTO,C. A. Snow,"[0, 0]","Bought for my tablet. works well has been working now for about 6 months. have no complaints.",4.0,As advertised,1378339200,2013-05-09,578,0,0
A3ETVWL23GEZ2U,B007WTAJTO,Casper Chauncey,"[0, 0]",bought bunch of these for many many hours use hi-res video cameras every one has been fast flawless.Plus if get more than one me might want way to keep track of which which. Notice there small blank area red to right of SanDisk name. You can write number there fine tip marker. Don't try one of those solid black chips!",5.0,Fast and flawless under demanding conditions,1387065600,2013-12-15,358,0,0
A8G9K1LVARCGX,B007WTAJTO,castle,"[0, 0]",Wonderful card performs fast efficient. use my Samsung Galaxie S3 no problems. Love hjgh caparcity offers reliability of SanDisk,5.0,Good card for your Galaxie phone or other phone components Mine works great. !!,1386547200,2013-09-12,452,0,0
A1IC2VALIFKQNT,B007WTAJTO,Cat Cat,"[0, 0]",cannot say if it's SD card phone google sez it's phone. Put your MP3s card for your Galaxy S3 result jumble of corrupted files. Yep that's what got. fairness to SanDisk gave card 4 stars suggestion to y'all out there get 16gb card for your S3 instead.",4.0,Samsung Galaxy S3  = Scrambled Files,1373155200,2013-07-07,519,0,0
A20M3WWWSECUEV,B007WTAJTO,catchemall447,"[0, 0]",Previously purchased two ADATA microsd cards one which never worked one which failed second boot.So far no problems tht sansdisk chip.,4.0,finally one that works,1347408000,2012-12-09,729,0,0
A1PZHJTGE2TS99,B007WTAJTO,Cat Daddy,"[5, 6]","The advertisement calls card ""class 10"" card however not able to get ""class 10"" speeds card. SD cards seem to MUCH faster read/write then microSD cards. get about 10MB/s write speed when copying file to my SD card through my phone USB cable. get same transfer rate when adapter. These small memory cards seem to limited their write speed. Also card did heat up some when transferring to for long period of time continuously not too bad...just warm. The read speeds seem to cap out about 18MB/s did see 25MB/s small files. One to note may by design for particular card card super fast when transferring small files slow big files so you'll see slower write speeds longer write to larger files whereas smaller files zip along one time 10MB/s. getting 8.6MB/s when writing 4.6GB movie file to card. All all excellent card beyond worth money for what get. love for my EVO 4G LTE my previous phone EVO 4G. The only reason gave 4 stars because did not perform as advertised 30MB/s. However if thinking of getting memory card for an Android phone don't want to pay big bucks your card. Stop reading buy glad did.",4.0,Very nice for the price!!! Read for REAL WORLD review!!,1345507200,2012-08-21,839,5,6
A2Z0D1SBYJBAZ2,B007WTAJTO,Catenaccio,"[0, 0]",an excellent product. have no complaints issues card. It's perfect size for my cameras.,5.0,2nd such,1383091200,2013-10-30,404,0,0
A2B4P8KUHWZCAQ,B007WTAJTO,cateyemeow,"[0, 0]","...to have both micro adapter same package. only had to buy ONE package to get items needed for my Smartphone my digicam. replaced 2 gig micro my phone 32 gig one then reformatted my 2 gig micro to used adapter for my camera then uploaded photos to my laptop using adapter.I would have given 5 stars adapter stopped working after only 2 months! Truthfully though don't know if it's because product defective if handled too much incorrectly. feel 4 stars fair.",4.0,great idea...,1381795200,2013-10-15,419,0,0
A35NBCUEJSF9VT,B007WTAJTO,"Cathy P. Nguyen ""Cathy Nguyen""","[0, 0]",Purchase for my GoPro Hero3. perfect fair price. might purchase another one(1).,5.0,Product is as Described,1393804800,2014-03-03,280,0,0
AUDX69YGA9BA7,B007WTAJTO,"Cat Lover ""Cat Lover""","[0, 0]",Purchased for my phone. easy to install format for my phone. arrived time packaging appropriate.,5.0,SanDisk Ultra 16 GB MicroSDHC Class 10 UHS-1 Memory Card with Adapter...,1394928000,2014-03-16,267,0,0
A15L8THZJXKONX,B007WTAJTO,Cauchemar,"[0, 0]",No issues so far. SanDisk good brand so hopefully will last durable. We'll see. Recommended.,5.0,No problems,1387756800,2013-12-23,350,0,0
A398A4XF7BQDYF,B007WTAJTO,Cave Dweller,"[0, 0]",bought for my camera which had 720p video recording option. Everything works fine card its adapter.",5.0,"Worked just fine as expected",1374624000,2013-07-24,502,0,0
A1JEC57F1JQQGG,B007WTAJTO,"C. B. ""C. B.""","[0, 0]","After purchasing three of these (one for myself two for gifts to others) read reviews said sometimes quit it's difficult impossible to recover data. have only been using my own card for 2-3 weeks hasn't failed yet.3/27/13 after having my phone for almost 4 months phone started chirping every few seconds telling me either mounting unmounting card. The SanDisk Ultra 32 GB MicroSDHC Class 10 UHS-1 Memory Card apparently decided to fail. Thank goodness only had info for one small app only need to access about once week so it's not real critical. Thanks to Amazon's 30 day return policy though will probably have to eat cost of one. Unfortunately read other bad reviews about product after had already purchased mine (2 of them my wife's hasn't failed YET). My advice to stay clear of product maybe SanDisk general.",4.0,Okay for now,1357948800,2013-12-01,372,0,0
A1SDEG7BA0ZDGO,B007WTAJTO,CBC girl,"[0, 0]",didn't realize what small memory had my old phone T-mobile My Touch 3G Slide! mean so slow not accepting downloading stuff anymore! figured later than memory might small. Sure was! looked up for SanDisk memory card Amazon ordered one! Was surprised much cheaper than had seen store! Installed my phone worked champ! can still use my phone for different downloads much memory!",5.0,Updated Memory on My Phone!,1402790400,2014-06-15,176,0,0
A2Q1KHJ3C9UZRE,B007WTAJTO,C. Bruce,"[0, 0]","Upon inserting my HC 16GB card Motorola Doid X into Galaxy S3 my music would play chopped sometimes files would not work all. card not only cleared problem up allows me to put my whole music collection phone! No complaints so far does its job.",5.0,much improved performance for Galaxy S3 phone,1366588800,2013-04-22,595,0,0
A137LQ5JEJMRCP,B007WTAJTO,Chayenne,"[0, 0]",32 GB top of my 16GB my Samsung S4. Memory Card adapter included. Fit exactly my phone. Price lower than buying another phone store.,5.0,For my Samsung S4,1392163200,2014-12-02,6,0,0
A36LMXZJQFOH4W,B007WTAJTO,C.B. Stone,"[0, 0]",use card my 7&#34; iGo GPS. The GPS came couple of GB onboard quickly used up by WinCE 6 GPS software. Since device also plays MP3s wanted more space.I read meager documentation came device to see if could handle 16GB card. pretty sure would handle 8GB card one never knows these ever-changing specifications. Unfortunately documentation for device meager written pidgin English.OK I'll buy give try. At worst swap out my 8GB card different device which hopefully will handle 16GB card.Well too make long story short (too late for eh?) 16GB card works fine. put bunch of my MP3s card put into device sure enough recognizes plays them.So pretty much done deal. For price for ease of use for name brand recommend little card.",5.0,Little card holds a lot of stuff,1366243200,2013-04-18,599,0,0
AUQNY6L47GA3B,B007WTAJTO,C. Carmona,"[0, 0]","Stay away no-name-brand flash memory get quality Sandisk. owned dozens of their USB flash drives CompactFlash SD microSD cards over years WORK!as for particular model i have 64gb microSD my Galaxy Note Pro 12.2 tablet 16gb microSD my Galaxy Note 2 smartphone...popped 'em devices recognized them no problem. can drag/drop copy/paste files internal storage to cards without issue fly plugged into my computers. i always recommend Sandisk to anyone looking to expand their storage capacity.",5.0,It just works.,1395187200,2014-03-19,264,0,0
A152W19JNMN6VP,B007WTAJTO,ccl13,"[0, 0]","It reaches read speed of about 24MB/s write speed of about 18MB/s optimal situation.Other than speed everything fine. I'd to say color quite good because MicroSD could so small put away for few seconds will easily disappear. With bright read light grey color much easier to find because will not blend into common background.Also quality looks good not some of MicroSD cards ""unibody"" design cannot tell appearance where circuits. The SD card adapter come in quite good quality too.In summery good design good quality not too satisfying speed. will a judgement call to say if worth or not. to me can go it.",4.0,Will never reach the said speed,1351987200,2012-04-11,971,0,0
A2YPY74P802E71,B007WTAJTO,C. Conway,"[0, 0]","I've tried other cards going back to when Compact Flash cards ruled every single time wind up coming back to SanDisk. Why because won't certify card certain speed unless can sustain speed every single SanDisk product ever owned has lasted lasted lasted. have QUIT using SanDisk products because didn't make sense to keep using them (256mb 512mb thumbdrives flash cards... still work... REALLY slowly... still work fine... what heck do use them for?) only times have ever had SanDisk fail could trace failure back to something other than fault SanDisk product soooo... buy SanDisk because ALWAYS get my money's worth.",5.0,"Works like a charm every time",1398038400,2014-04-21,231,0,0
A1LI033VZ85RH1,B007WTAJTO,ccpff,"[0, 0]","Using a security camera have mounted outside. does job of recording pictures video. The first one failed had issues second one seems to working well.",4.0,Effective storage,1389744000,2014-01-15,327,0,0
A10XW9CASORTU6,B007WTAJTO,cctaber,"[0, 0]",purchased for my grandson for his tablet. actually purchased 2. He loves his games so wanted to sure had plenty of space to save everything wanted. They must working heard no complaints.",5.0,Gift for my grandson.,1391040000,2014-01-30,312,0,0
A2L8UUH65S1BJ6,B007WTAJTO,C. Dan,"[0, 0]","Excellent quality item.",5.0,A must for Hi-Def photos or video,1404518400,2014-05-07,215,0,0
A353W6DMBUS5LG,B007WTAJTO,C. DICKERSON,"[0, 0]","Bought as upgrade having 16 GB for my android phone not need all extra space it's nice to have handy. will accommodate more pictures videos take my phone among other things without having to worry about running out of space for now. Packaging good. Arrived time having Amazon Prime that's something don't have to worry about.",5.0,Good,1365724800,2013-12-04,369,0,0
A35T0U9OC9R1JM,B007WTAJTO,cdpham,"[0, 0]",works great added more memory for my LG phone. Sandisk brand trust worthy.I recommend highly.,5.0,Works great in my phone,1376784000,2013-08-18,477,0,0
AKVLO4WN32ZQN,B007WTAJTO,cecil john,"[0, 0]","marvelous fixed into my camera automatically recognized great storage for my camera to use",5.0,great,1384473600,2013-11-15,388,0,0
A1C96JTJ3U8FAH,B007WTAJTO,ceejay,"[0, 0]",memory card works both my Nook my Canon camera. chose disk because will hold lots of pictures. shipped earlier than expected.,5.0,Good Product,1389657600,2014-01-14,328,0,0
A1NRC1QV6O3XR7,B007WTAJTO,"Celestino Cervini ""SteeKnow""","[0, 0]","This great card lots of storage for money. Don't hesitate buying it's steal for amount of storage get.",4.0,Great for money!,1381968000,2013-10-17,417,0,0
A3UQY8MRTY9NCG,B007WTAJTO,"Cesar Daher ""Caesar D""","[0, 0]","good card of high quality material nice design new model. product brand name famous n reliable. recommended for good price...",5.0,great item,1349740800,2012-09-10,819,0,0
AHGKJCIZPWKH5,B007WTAJTO,Cesar,"[0, 0]",Use my phone to watch HQ videos run apps off of unlike lower class (non HC) cards one never stutters.,5.0,Constant solid performance,1356220800,2012-12-23,715,0,0
ADCLG1T5X6S0,B007WTAJTO,C. Escobar,"[0, 0]",after 3 months would not read all. Used all sorts of card readers computers internals went dead. Strange for product company i guess happens. May not happen to since it's high capacity would mean it's more susceptible to becoming corrupted? Would not buy again. (maybe 16gb),3.0,Was going great then....,1368662400,2013-05-16,571,0,0
A3UP3IWJAX32QE,B007WTAJTO,Cevyn L. Miles-monaghan,"[0, 0]","For $20 can't complain about those speeds too much. put little guy into super mini MicroSD reader to stick into my truck stereo for MP3 storage. use USB3 memory card reader to populate card music my truck stereo seems happy it.",4.0,"Mine gets 7 MBps writes 20MBps reads",1376524800,2013-08-15,480,0,0
A30XB1HWSTW45G,B007WTAJTO,C. F. Jung,"[0, 0]",use my Note2. does what it's supposed to do extends storage capacity for great phone!",5.0,Great Deal!,1361145600,2013-02-18,658,0,0
AM7MHLY9P67PP,B007WTAJTO,"C. Gaiser ""Photo Chuck""","[0, 0]",Purchased as add memory for new android tablet. San Disk has good reputation have never had one fail. Purchased Ultra for speed purchased good price. would recommend item to anyone who needs SD micro memory.,5.0,San Disk Always a Good Choice,1380758400,2013-03-10,638,0,0
AIY7C6Z9INUY2,B007WTAJTO,cg,"[0, 0]",No complains here. Awesome cards great performance. No degradation speeds so far as well as no bad sectors.,5.0,Perform exactly as they should,1389139200,2014-08-01,129,0,0
A2GS3EJJN6D5OR,B007WTAJTO,cgt212,"[0, 0]",have not utilized card as much as had hoped would so cannot comment too much speed my tablet (Asus Transformer Infinity) certainly has plenty of space now.",4.0,Nice large size,1363132800,2013-03-13,635,0,0
A340VOZF6HCVZD,B007WTAJTO,Chad2625,"[1, 3]",ran several tests both my computer my phone wrote 6MB read about 6 to 10 depeneding its mood. bought to replace generic 32GB class 10 card lost (so dang small i droped could not find Card actual wrote 11 to 12MB read 20MB. went sandisk because my phone came class 2 performs more class 6. What waste of time. Refunded item",1.0,Why call it a class 10 when it runs as a class 6?,1348704000,2012-09-27,802,1,3
A11E2EARHGOIJO,B007WTAJTO,Chad A. Lawrence,"[0, 0]","The product shipped fast actually came few days early. read about some people having problems card. When got first did format Also make sure your device compatible SDHC cards. have had no problems. Very fast read/write speeds. little over 29 GB actually available for storage. am pleased.",5.0,No problems,1369785600,2013-05-29,558,0,0
A1E583CT30Y9IU,B007WTAJTO,Chadd Ingersoll,"[1, 1]","Lasted about 8 months of daily use my Android phone. yesterday stopped performing writes then failed altogether. While working reads incredibly fast writes pretty good as well.",3.0,was a great card for about 8 months,1377734400,2013-08-29,466,1,1
A2PKGSWMET23EU,B007WTAJTO,Chad,"[0, 0]","Yeah. Ultra Hot. could not get any of my devices to recognize card. When finally using USD reader tried to format wouldn't format burned my fingers when removed Others have also posted this. Maybe not all bad many are. Perhaps counterfeit don't know. hassle of having to return isn't worth $10 may save.",1.0,PLEASE READ THIS FIRST 32GB Micro SD Card Ultra,1380844800,2013-04-10,607,0,0
A17EMZG90ULJHZ,B007WTAJTO,chaik george,"[0, 0]",i thought only 32 gb would work my 32gb asus pad works great it...i wanted more space made easier to put vids way more pics,5.0,works very well in my asus pad,1370131200,2013-02-06,670,0,0
A2HBKDU7U81SG,B007WTAJTO,"Chaitan Sukhadia ""chaitansukhadia""","[0, 0]",looking for expanding memory of my Galaxy Note 3 so bought one. class 10 micro SD card. Good enough speed for smart phones. The best way to upgrade memory of phone.",5.0,Excellent choice for expanding phone memory,1391817600,2014-08-02,128,0,0
APKBGB3JBWL5X,B007WTAJTO,C. Hallowell,"[1, 1]","When needed more VIDEO capacity for my Canon camera Sandisk 32 GB Micro Card (with included Adapter) EXACTLY right tool for job !!I've had several SanDisk Memory Cards past never glitch of any kind.Highly recommended !",5.0,Upgrade Your Camera's Video Capacity !!,1363996800,2013-03-23,625,1,1
A1ZVQJ04DYD4C8,B007WTAJTO,"Chaos2u ""Reviewer Version 1""","[0, 1]",got to use my mother's digital camcorder. offered good value adapter insures card can used anywhere. My mom happy the extra capacity card provided her to film my niece nephew.,5.0,Excellent Value,1374364800,2013-07-21,505,0,1
A2ROR47LOES6F5,B007WTAJTO,Charles C. Moy,"[0, 0]","The micro SD card extremely fast. Writing read files fast even slow USB 2.0 interface. Mechanically card tight adapter. Needs screw driver to get back out of adapter. Tried another two adapters same results tight fit. If user plan to use as normal size SD card excellent card. If one plan to switch between &#34;phone&#34; (micro SD card) camera (normal size SD card) then tight fit might problem. Vender service excellent. shipment faster than expected. Would buy again even tight fit. excellent value for very fast card (camera can shoot burst mode without slowing down to write to card).",4.0,Very fast memory card,1373241600,2013-08-07,488,0,0
ANVTGPMF2LNBI,B007WTAJTO,Charles Hennen,"[0, 0]",Received as promised. Inserted into tables acknowledged there.Guess will work as expected also.,4.0,SanDisk Ultra 32 GB MicroSDHC C10/UHS1 Memory Card with Adapter (SDSDQU-032G-AFFP-A),1372896000,2013-04-07,610,0,0
A3EF29X3EZJ8YV,B007WTAJTO,Charles Soccerleg,"[0, 0]",put my tablet so far nothing to complain about. Will see how long one can last.,4.0,nothing to complain about,1370131200,2013-02-06,670,0,0
A3LUL71NTNWK0U,B007WTAJTO,"Charles Summerhill ""Charleys""","[0, 1]",SanDisk makes some great memory chips for decent price. can' recommend no names brands because of their error frequency.,4.0,Good product,1368489600,2013-05-14,573,0,1
A1Q98NJX2ATKIN,B007WTAJTO,charleston,"[0, 0]","works great so far gopro filled card pretty quick recording 1080p. got 64GB week later.",4.0,works great,1370131200,2013-02-06,670,0,0
A2TEV0ETNXU961,B007WTAJTO,Charles W. Jefferson,"[0, 0]",had to replace my other 32G MSD Card. Was not aware of Card Speed issue as result started loosing video pics card as became corrupted. Did little research found out card write speed issue. Did not make sense. replaced card yes works. Have not lost pic vid since.,4.0,Great,1360972800,2013-02-16,660,0,0
